Game State,Home Team,Home Conference,Home Score,Away Team,Away Conference,Away Score,Result,Neutral Field?,Date,NCAA Game ID Link
final,Monmouth,CAA,1,UNCW,CAA,1,0,1,11-07-2024,/game/6381247
final,Le Moyne,NEC,1,LIU,NEC,2,-1,0,11-07-2024,/game/6311257
final,Central Conn. St.,NEC,3,Stonehill,NEC,2,1,0,11-07-2024,/game/6311258
final,FDU,NEC,4,Saint Francis,NEC,1,1,0,11-07-2024,/game/6311256
final,Maryland,Big Ten,0,UCLA,Big Ten,6,-1,1,11-07-2024,/game/6381240
final,Hofstra,CAA,3,Col. of Charleston,CAA,2,1,1,11-07-2024,/game/6381246
final,Washington,Big Ten,0,Michigan St.,Big Ten,0,0,1,11-07-2024,/game/6381241
final,Chicago St.,NEC,3,Howard,NEC,1,1,0,11-07-2024,/game/6311259
final,Fla. Atlantic,The American,0,FIU,The American,1,-1,0,11-08-2024,/game/6381485
final,Wofford,SoCon,3,VMI,SoCon,0,1,0,11-08-2024,/game/6381348
final,Furman,SoCon,2,Mercer,SoCon,0,1,1,11-08-2024,/game/6381495
final,Dayton,Atlantic 10,1,Davidson,Atlantic 10,0,1,0,11-08-2024,/game/6381491
final,George Mason,Atlantic 10,2,La Salle,Atlantic 10,0,1,0,11-08-2024,/game/6381489
final,Charlotte,The American,3,Temple,The American,1,1,0,11-08-2024,/game/6381484
final,Georgetown,Big East,1,Creighton,Big East,0,1,0,11-09-2024,/game/6381505
final,Massachusetts,Atlantic 10,0,Saint Louis,Atlantic 10,0,0,0,11-09-2024,/game/6381492
final,Harvard,Ivy League,2,Dartmouth,Ivy League,0,1,0,11-09-2024,/game/6311261
final,Princeton,Ivy League,0,Penn,Ivy League,1,-1,0,11-09-2024,/game/6311263
final,Omaha,Summit League,1,Denver,Summit League,2,-1,0,11-09-2024,/game/6311262
final,Cornell,Ivy League,4,Columbia,Ivy League,1,1,0,11-09-2024,/game/6311264
final,Saint Mary's (CA),WCC,2,San Francisco,WCC,3,-1,0,11-09-2024,/game/6311260
final,St. John's (NY),Big East,2,Seton Hall,Big East,0,1,0,11-09-2024,/game/6381506
final,American,Patriot,2,Loyola Maryland,Patriot,2,0,0,11-09-2024,/game/6381511
final,Colgate,Patriot,2,Lehigh,Patriot,1,1,0,11-09-2024,/game/6381349
final,Central Ark.,ASUN,3,Queens (NC),ASUN,2,1,0,11-09-2024,/game/6381499
final,Bryant,America East,4,NJIT,America East,0,1,0,11-09-2024,/game/6381516
final,Duquesne,Atlantic 10,0,Fordham,Atlantic 10,3,-1,0,11-09-2024,/game/6381490
final,FGCU,ASUN,1,Bellarmine,ASUN,1,0,1,11-09-2024,/game/6381500
final,Akron,Big East,3,DePaul,Big East,1,1,0,11-09-2024,/game/6381504
final,Brown,Ivy League,1,Yale,Ivy League,0,1,0,11-09-2024,/game/6311268
final,Providence,Big East,2,UConn,Big East,0,1,0,11-09-2024,/game/6381507
final,UMBC,America East,1,Binghamton,America East,0,1,0,11-09-2024,/game/6381515
final,Kansas City,Summit League,2,Oral Roberts,Summit League,1,1,0,11-09-2024,/game/6311267
final,Gonzaga,WCC,0,Pacific,WCC,2,-1,0,11-09-2024,/game/6311265
final,San Diego,WCC,0,Portland,WCC,2,-1,0,11-09-2024,/game/6311269
final,UC Santa Barbara,Big West,2,UC Irvine,Big West,1,1,0,11-09-2024,/game/6381214
final,Santa Clara,WCC,0,LMU (CA),WCC,1,-1,0,11-09-2024,/game/6311266
final,Western Mich.,MVC,1,Evansville,MVC,2,-1,0,11-10-2024,/game/6381525
final,Quinnipiac,MAAC,1,Marist,MAAC,2,-1,0,11-10-2024,/game/6381549
final,Iona,MAAC,3,Mount St. Mary's,MAAC,0,1,0,11-10-2024,/game/6381546
final,Siena,MAAC,2,Manhattan,MAAC,1,1,0,11-10-2024,/game/6381548
final,Green Bay,Horizon,3,Cleveland St.,Horizon,1,1,0,11-10-2024,/game/6381521
final,Milwaukee,Horizon,1,Purdue Fort Wayne,Horizon,0,1,0,11-10-2024,/game/6381520
final,UNC Greensboro,SoCon,1,Furman,SoCon,1,0,0,11-10-2024,/game/6381494
final,Lindenwood,OVC,2,Western Ill.,OVC,1,1,0,11-10-2024,/game/6381530
final,Rider,MAAC,1,Sacred Heart,MAAC,0,1,0,11-10-2024,/game/6381547
final,ETSU,SoCon,1,Wofford,SoCon,1,0,0,11-10-2024,/game/6381347
final,Elon,CAA,0,Hofstra,CAA,2,-1,0,11-10-2024,/game/6381243
final,Clemson,ACC,1,Stanford,ACC,0,1,0,11-10-2024,/game/6381231
final,Drexel,CAA,0,UNCW,CAA,2,-1,0,11-10-2024,/game/6381245
final,Marshall,Sun Belt,3,Old Dominion,Sun Belt,2,1,0,11-10-2024,/game/6381541
final,West Virginia,Sun Belt,3,Ga. Southern,Sun Belt,2,1,0,11-10-2024,/game/6381539
final,Gardner-Webb,Big South,2,Presbyterian,Big South,0,1,0,11-10-2024,/game/6381218
final,UCLA,Big Ten,1,Michigan,Big Ten,1,0,1,11-10-2024,/game/6381237
final,SMU,ACC,2,Wake Forest,ACC,2,0,0,11-10-2024,/game/6381226
final,Cal Poly,Big West,1,UC Davis,Big West,1,0,0,11-10-2024,/game/6381190
final,Liberty,OVC,2,UIW,OVC,3,-1,0,11-10-2024,/game/6381531
final,Ohio St.,Big Ten,3,Washington,Big Ten,1,1,1,11-10-2024,/game/6381238
final,Bowling Green,MVC,4,UIC,MVC,1,1,0,11-10-2024,/game/6381526
final,High Point,Big South,1,Longwood,Big South,0,1,0,11-10-2024,/game/6381219
final,Duke,ACC,0,California,ACC,2,-1,0,11-10-2024,/game/6381230
final,Utah Valley,WAC,0,San Jose St.,WAC,1,-1,0,11-10-2024,/game/6381480
final,Kentucky,Sun Belt,1,South Carolina,Sun Belt,0,1,1,11-10-2024,/game/6381540
final,UCF,Sun Belt,1,James Madison,Sun Belt,2,-1,1,11-10-2024,/game/6381542
final,Pittsburgh,ACC,0,Virginia,ACC,2,-1,0,11-10-2024,/game/6381225
final,California Baptist,WAC,1,Utah Tech,WAC,0,1,0,11-10-2024,/game/6381535
final,Stetson,ASUN,0,Central Ark.,ASUN,3,-1,0,11-11-2024,/game/6381497
final,North Florida,ASUN,3,FGCU,ASUN,0,1,0,11-11-2024,/game/6381498
final,Bucknell,Patriot,1,American,Patriot,1,0,0,11-12-2024,/game/6381510
final,Boston U.,Patriot,0,Colgate,Patriot,1,-1,0,11-12-2024,/game/6381509
final,Houston Christian,OVC,2,Lindenwood,OVC,0,1,0,11-13-2024,/game/6381528
final,Drake,MVC,0,Bowling Green,MVC,1,-1,1,11-13-2024,/game/6381523
final,New Hampshire,America East,0,Bryant,America East,0,0,0,11-13-2024,/game/6381513
final,San Diego St.,WAC,2,San Jose St.,WAC,3,-1,1,11-13-2024,/game/6381533
final,Vermont,America East,2,UMBC,America East,1,1,0,11-13-2024,/game/6381514
final,George Mason,Atlantic 10,1,Saint Louis,Atlantic 10,2,-1,0,11-13-2024,/game/6381487
final,Dayton,Atlantic 10,2,Fordham,Atlantic 10,0,1,0,11-13-2024,/game/6381488
final,Missouri St.,MVC,0,Evansville,MVC,1,-1,0,11-13-2024,/game/6381524
final,SIUE,OVC,1,UIW,OVC,0,1,0,11-13-2024,/game/6381529
final,West Virginia,Sun Belt,2,Kentucky,Sun Belt,1,1,0,11-13-2024,/game/6381537
final,Marshall,Sun Belt,1,James Madison,Sun Belt,0,1,0,11-13-2024,/game/6381538
final,Seattle U,WAC,3,California Baptist,WAC,1,1,1,11-13-2024,/game/6381534
final,Iona,MAAC,3,Marist,MAAC,1,1,0,11-14-2024,/game/6381544
final,Oakland,Horizon,2,Green Bay,Horizon,0,1,0,11-14-2024,/game/6381518
final,Saint Francis,NEC,1,LIU,NEC,4,-1,0,11-14-2024,/game/6381299
final,Robert Morris,Horizon,1,Milwaukee,Horizon,0,1,0,11-14-2024,/game/6381519
final,South Fla.,The American,0,Charlotte,The American,1,-1,1,11-14-2024,/game/6381482
final,Providence,Big East,2,St. John's (NY),Big East,1,1,1,11-14-2024,/game/6381503
final,Wake Forest,ACC,5,Virginia,ACC,1,1,1,11-14-2024,/game/6381223
final,FDU,NEC,3,Le Moyne,NEC,2,1,0,11-14-2024,/game/6381298
final,Rider,MAAC,1,Siena,MAAC,0,1,0,11-14-2024,/game/6381545
final,Akron,Big East,1,Georgetown,Big East,2,-1,0,11-14-2024,/game/6381502
final,Memphis,The American,1,FIU,The American,3,-1,0,11-14-2024,/game/6381483
final,Clemson,ACC,3,California,ACC,2,1,1,11-14-2024,/game/6381224
final,Penn,Ivy League,2,Brown,Ivy League,1,1,0,11-15-2024,/game/6381933
final,Cornell,Ivy League,2,Princeton,Ivy League,3,-1,1,11-15-2024,/game/6381934
final,UC Santa Barbara,Big West,0,UC Davis,Big West,2,-1,0,11-15-2024,/game/6381189
final,Oakland,Horizon,0,Robert Morris,Horizon,1,-1,0,11-16-2024,/game/6381517
final,Denver,Summit League,1,Kansas City,Summit League,2,-1,0,11-16-2024,/game/6381935
final,High Point,Big South,1,Gardner-Webb,Big South,2,-1,0,11-16-2024,/game/6381217
final,Bucknell,Patriot,3,Colgate,Patriot,0,1,0,11-16-2024,/game/6381508
final,Hofstra,CAA,1,UNCW,CAA,0,1,0,11-16-2024,/game/6381242
final,North Florida,ASUN,3,Central Ark.,ASUN,3,0,0,11-16-2024,/game/6381496
final,SIUE,OVC,3,Houston Christian,OVC,2,1,0,11-16-2024,/game/6381527
final,Bowling Green,MVC,2,Evansville,MVC,3,-1,1,11-16-2024,/game/6381522
final,Seattle U,WAC,3,San Jose St.,WAC,0,1,1,11-16-2024,/game/6381532
final,LMU (CA),WCC,0,San Diego,WCC,1,-1,0,11-16-2024,/game/6311270
final,Portland,WCC,3,Oregon St.,WCC,2,1,0,11-16-2024,/game/6311271
final,San Francisco,WCC,1,Santa Clara,WCC,0,1,0,11-16-2024,/game/6311272
final,Pacific,WCC,3,Saint Mary's (CA),WCC,1,1,0,11-16-2024,/game/6311273
final,Clemson,ACC,1,Wake Forest,ACC,1,0,1,11-17-2024,/game/6381222
final,Dayton,Atlantic 10,3,Saint Louis,Atlantic 10,0,1,0,11-17-2024,/game/6381486
final,FDU,NEC,0,LIU,NEC,0,0,0,11-17-2024,/game/6381297
final,Providence,Big East,1,Georgetown,Big East,2,-1,1,11-17-2024,/game/6381501
final,Charlotte,The American,2,FIU,The American,1,1,1,11-17-2024,/game/6381481
final,Penn,Ivy League,1,Princeton,Ivy League,3,-1,0,11-17-2024,/game/6381932
final,Iona,MAAC,1,Rider,MAAC,0,1,0,11-17-2024,/game/6381543
final,West Virginia,Sun Belt,0,Marshall,Sun Belt,0,0,0,11-17-2024,/game/6381536
final,Vermont,America East,2,Bryant,America East,1,1,0,11-17-2024,/game/6381512
final,ETSU,SoCon,0,Furman,SoCon,2,-1,0,11-17-2024,/game/6381493
final,Ohio St.,Big Ten,1,Michigan,Big Ten,0,1,0,11-17-2024,/game/6381236
